Player,TWR,Number of Matches,Kills,Assists,KDA,KD,KAS,Knocks,Kills/Knocks,Damage Dealt,AR Damage,DMR Damage,SR Damage,Avg Damage Dealt,Damage Taken,Avg Damage Taken,Damage Taken (Zone),Damage Taken (Enemy),Damage Dealt/Damage Taken,Revives,Died 1st,Died 2nd,Died 3rd,Died 4th,Knocked,Revived,Headshot Kills,Longest Kill (m),Stolen Kills,Lost Kills,Grenades Picked,Grenades Dropped,Grenades Thrown,Grenades Damage,Molotovs Picked,Molotovs Dropped,Molotovs Thrown,Molotovs Damage,Smokes Picked,Smokes Dropped,Smokes Thrown,Flashes Picked,Flashes Dropped,Flashes Thrown,Swimming Distance (km),Walk Distance (km),Ride Distance (km),Time Survived,Avg Time Survived,Heals,Health Recovered,Boosts,Vehicle Destroys
FS_Flash,53,12,7,13,1.7,0.6,0.6,11,0.6,1478.5,699,419,0,123.2,3474,289.5,1339.1,2109.1,0.7,3,4,1,3,3,10,1,2,129.5,0,2,21,1,10,149.1,8,1,2,0,47,0,16,17,1,5,0.1,13.6,50.6,3:46:24,0:18:52,47,2162.6,34,1
VP_curexi,53,12,6,5,0.9,0.5,0.4,8,0.8,2368.7,855.3,1092.4,0,197.4,3034.3,252.9,696.3,2248.7,1.1,6,1,6,3,1,13,2,3,463.5,1,1,36,2,21,341,8,0,5,0,57,5,33,4,1,0,0,12.3,45.6,3:52:03,0:19:20,42,1814.3,42,4
CTG_Aries,53,12,8,7,1.3,0.7,0.7,8,1,1332.2,502.6,792,0,111,2494.3,207.9,619.6,1846.8,0.7,1,5,4,3,0,13,1,3,196.8,1,1,35,4,9,37.6,3,0,1,0,43,4,17,21,0,4,0,12,55.3,3:58:19,0:19:51,26,1282.8,39,1
FLC_Shrimzy,52,12,9,2,0.9,0.8,0.5,10,0.9,1936.1,798.1,864,0,161.3,3162.4,263.5,78,2832.6,0.7,1,2,4,3,3,13,4,1,305.2,3,2,36,2,15,111.9,5,0,2,0,75,19,42,21,8,6,0,13.1,46.7,4:26:15,0:22:11,38,1921.6,38,7
FN_Starlord,51,12,5,5,0.9,0.5,0.6,7,0.7,1694.1,570.8,894.1,100,141.2,2522.9,210.2,441.5,1965.2,0.9,3,3,2,3,3,9,1,1,165.1,0,2,40,6,11,33.1,13,4,2,0,56,12,19,34,10,4,0,12.3,37.5,3:46:44,0:18:53,22,1410.1,36,0
BGP_Parkpro,51,12,6,8,1.2,0.5,0.6,5,1.2,1500.6,410.5,829,0,125.1,2414.9,201.2,464.2,1896.1,0.8,0,4,2,2,4,10,0,1,296.2,1,0,36,7,11,63.8,9,1,1,0,59,15,11,19,6,1,0.3,10.9,41.6,4:06:52,0:20:34,20,1114.9,43,0
QAD_Relo,51,12,5,8,1.2,0.5,0.7,2,2.5,1264.8,347.2,665.9,158.5,105.4,2438.1,203.2,301.3,2049.9,0.6,3,3,3,3,2,12,3,1,253.1,1,1,18,0,7,71.1,1,0,1,0,33,0,22,16,0,1,0,8.5,70.4,4:12:31,0:21:02,24,1306.4,24,0
SLAM_Art1_x,51,12,10,3,1.1,0.8,0.6,8,1.3,1272,324.6,314.2,0,106,2701.6,225.1,189,2405.8,0.5,7,4,2,3,2,13,5,2,258.7,1,0,31,3,18,110.3,3,0,0,0,38,4,19,24,5,2,0,9.3,39.3,3:50:43,0:19:13,24,1351.6,30,2
FN_ZeniTh,50,12,8,3,1,0.7,0.4,11,0.7,1816.6,683.9,1040.3,0,151.4,2720.2,226.7,534.7,2041.5,0.9,3,1,5,5,0,15,4,2,232.8,1,1,26,3,9,92.4,5,1,1,0,46,4,20,20,4,0,0,9.1,37.2,3:49:56,0:19:09,38,1578.6,86,1
FN_BreaKers,50,12,7,5,1.1,0.6,0.6,8,0.9,1299.5,581,374.8,0,108.3,2983.9,248.7,534.8,2372.7,0.5,0,3,3,1,4,11,2,1,203.4,1,2,27,3,10,99.9,6,1,2,0,41,5,15,29,3,1,0,10.7,37.7,3:31:25,0:17:37,27,1763.9,56,5
TL_luke12,50,12,7,2,0.8,0.6,0.5,6,1.2,1742.8,810.9,541.3,0,145.2,3175.7,264.6,1217.7,1900.9,0.9,1,5,0,1,6,8,1,0,46,1,0,44,15,15,183.3,8,3,4,0,58,9,28,26,0,14,0,10.3,35.4,3:21:52,0:16:49,39,1965.7,31,1
MRIA_Vox,50,12,7,6,1.1,0.6,0.5,10,0.7,1520.8,472.1,671.9,0,126.7,3512.3,292.7,758.5,2720.6,0.6,2,2,4,4,2,12,2,2,52.2,0,1,34,7,18,376.8,6,1,0,0,75,26,35,27,13,0,0,9.4,61.7,4:18:54,0:21:34,50,2292.3,41,1
4AM_ATongMuu,49,12,8,7,1.3,0.7,0.4,5,1.6,1561.3,611.2,634,90.1,130.1,3120.7,260.1,283,2815,0.6,2,2,4,2,3,12,2,2,325,2,2,27,0,13,226,9,0,4,0,44,2,17,25,1,5,0,12.6,36.2,4:09:51,0:20:49,39,1800.7,48,2
FaZe_Gustav,49,12,7,2,0.8,0.6,0.4,4,1.8,1720.4,467.7,723.7,263.3,143.4,2689.1,224.1,367.3,2321.9,0.7,3,1,1,3,5,10,4,3,209.6,1,0,33,6,11,265.6,9,2,0,0,52,4,25,16,6,2,0,11.3,47.6,4:01:31,0:20:07,33,1449.1,45,1
FLC_hwinn,49,12,5,3,0.7,0.4,0.3,5,1,2193.8,245.7,1534.2,0,182.8,2285.5,190.5,113.6,2105,1,2,4,5,2,1,12,1,0,307.3,0,0,42,4,16,18.7,5,1,0,0,60,12,30,24,10,3,0,13.9,53.6,4:23:00,0:21:55,18,1075.5,28,2
BRU_Kannn,48,12,7,3,0.8,0.6,0.6,7,1,1255.9,448.7,661.5,0,104.7,4090.2,340.9,1676,2351.5,0.5,1,1,5,4,1,12,1,2,118.7,1,2,28,1,7,0,6,0,3,8,40,2,11,21,2,1,0,8.7,34.8,4:08:53,0:20:44,75,2779.8,59,1
PeRo_AZ,48,12,7,2,0.8,0.6,0.4,5,1.4,1678.5,415.6,827.2,0,139.9,4457.7,371.5,2718.3,1718.5,1,1,5,3,2,2,13,3,2,137,2,0,24,1,11,435.7,4,0,1,0,34,3,13,17,0,5,0,8.8,29.5,3:17:05,0:16:25,59,3227.7,40,0
BRU_RiwZ,48,12,5,4,0.8,0.4,0.5,7,0.7,1537.1,877.6,628.2,0,128.1,2639.8,220,233,2308,0.7,3,4,3,2,3,11,0,2,811.5,1,2,30,2,5,31.2,9,0,2,0,36,2,14,12,1,2,0,9.4,37.6,3:49:05,0:19:05,22,1239.8,43,0
CTG_Hang2y,48,12,7,5,1,0.6,0.4,4,1.8,1510.8,416.1,1022.5,0,125.9,2560.7,213.4,815.7,1734.2,0.9,0,5,3,2,2,11,1,1,217.3,2,0,24,2,7,72.3,8,0,2,52,45,1,19,21,1,1,0,11.5,56.8,3:59:56,0:19:59,23,1350.7,34,1
MRIA_mykLe,47,12,5,5,0.8,0.4,0.4,8,0.6,1696.5,554.6,756.4,0,141.4,3288.5,274,829,2378.5,0.7,1,5,3,3,1,13,2,1,172.3,0,1,36,3,16,170,9,4,2,0,57,7,26,22,13,0,0,12.6,60.8,4:11:57,0:20:59,50,1965.4,46,2
TL_PurdyKurty,46,12,5,5,0.8,0.4,0.4,7,0.7,1415.8,666.2,439.2,161,118,4068.5,339,1606,2436.4,0.6,3,3,6,0,2,14,3,2,154,0,2,43,2,10,36.3,7,1,2,0,52,4,17,33,8,6,0,12.8,40.7,3:40:32,0:18:22,52,2738.5,45,2
TWIS_Lu,45,12,4,5,0.8,0.4,0.5,4,1,1126.1,522.4,482.1,0,93.8,2989.4,249.1,663.6,2296.1,0.5,4,4,3,2,2,10,1,1,202.8,0,1,29,1,10,77.7,6,0,1,44,39,1,25,38,6,5,0,11.4,43.6,3:59:04,0:19:55,34,1879.4,46,2
SGA_D1D8X,45,12,7,2,0.8,0.6,0.4,5,1.4,1293.9,406.2,718.4,0,107.8,2554.7,212.9,174,2345.1,0.6,1,2,1,5,4,9,0,1,351.4,3,0,24,2,8,19.9,8,0,2,0,36,5,12,17,0,4,0,11.5,47.2,3:49:09,0:19:05,28,1254.7,46,0
4AM_xxxLu,42,12,5,4,0.8,0.4,0.3,2,2.5,1177.1,240.8,790,0,98.1,2034.3,169.5,130.6,1880.9,0.6,1,4,5,3,0,14,1,2,362.7,1,0,29,0,8,93.2,5,1,2,0,40,4,14,10,0,2,0,10.8,28.5,3:36:32,0:18:02,8,724.3,34,0
FaZe_jeemzz,42,12,6,3,0.8,0.5,0.3,5,1.2,1004.3,333.1,486.7,41.8,83.7,1983.4,165.3,118.2,1816.9,0.6,0,7,2,1,1,12,2,1,307.5,1,0,26,0,8,100,5,1,0,0,33,6,12,16,3,0,0,9.2,45.6,3:05:52,0:15:29,13,763.4,26,2
SGA_Zephyros,42,12,4,1,0.4,0.3,0.3,7,0.6,1395.7,655.3,511.6,0,116.3,1589.5,132.5,26.4,1516.8,0.9,1,4,3,2,3,9,0,1,37.2,0,0,25,1,7,32.7,7,0,0,0,37,1,7,16,1,1,0,9.7,54.6,3:31:28,0:17:37,7,389.5,37,0
SGA_Heat,29,6,3,1,0.7,0.5,0.5,1,3,671.7,418.7,223.5,0,111.9,1274.9,212.5,133.9,1081.5,0.6,0,1,3,1,1,6,1,0,329.8,1,0,5,0,3,0,0,0,0,0,23,0,15,5,0,3,0,4.9,32.2,1:51:07,0:18:31,12,664.9,25,0
SGA_TaxDer,28,6,2,1,0.5,0.3,0.3,4,0.5,878.2,378.4,396.2,0,146.4,1217.6,202.9,78.8,1134,0.8,0,2,2,1,1,6,1,1,190.3,0,1,9,0,2,103.6,5,1,0,0,22,1,5,15,0,0,0,4.6,31.3,1:52:02,0:18:40,14,606.2,18,0
S4TTA,91,12,33,10,4.3,3.3,0.8,21,1.6,4772.3,1912.7,2617.1,0,397.7,2790,232.5,35.2,2704.8,1.8,7,2,5,1,2,11,2,10,238.7,3,1,46,8,21,139.4,8,4,0,0,53,4,24,19,3,3,0.1,38,57,4:54:52,0:24:34,26,1659.5,44,4
SkaV-,90,12,29,23,5.2,2.9,0.9,27,1.1,5677.7,1991.4,3249.3,0,473.1,3322.8,276.9,92.6,3097.5,1.8,8,2,4,1,3,13,5,3,347.2,2,3,36,0,26,186,6,0,1,0,50,0,25,36,13,1,0,32.7,66.2,4:43:54,0:23:39,41,2265.3,47,4
iExE,85,12,21,14,3.5,2.1,0.9,22,1,4317.4,1312.8,2059,0,359.8,2888,240.7,112,2737,1.6,3,3,0,4,2,16,8,5,729.6,1,1,42,1,24,573.6,2,0,0,0,49,5,17,22,4,2,0,31,62.9,4:35:10,0:22:55,23,1707.9,47,6
Mise,85,12,20,16,4,2.2,0.9,17,1.2,4101.7,1528.6,1508.9,260.3,341.8,3419.7,285,36,3228.3,1.3,4,3,1,3,2,15,7,5,441.7,2,1,51,6,30,321.4,14,3,7,0,51,12,22,21,2,3,0,35.6,57,4:43:19,0:23:36,38,2312.7,62,5
Jogezi,84,12,25,10,3.2,2.3,0.8,22,1.1,3497.9,1313.8,1467.5,0,291.5,3120.7,260.1,223.8,2519,1.4,6,1,1,3,4,13,3,6,304.6,1,0,73,14,35,295.3,7,0,3,0,63,6,27,28,17,4,0,32.7,47.3,4:12:18,0:21:01,29,1887.4,43,5
NotBrainUser,83,11,29,7,3.6,2.9,0.6,32,0.9,4903.1,2041.4,1756.5,573,445.7,3946.5,358.8,293.8,3514.4,1.4,6,1,1,5,3,12,5,8,294.6,3,1,34,0,19,376.1,12,1,3,86,60,6,21,19,0,9,0,27.9,69.5,3:50:11,0:20:55,50,2892.5,52,2
lifefullofsorrow,81,12,22,7,2.6,2,0.8,21,1,4747,2580.3,2051.8,0,395.6,2406.1,200.5,323.8,2003.9,2.4,6,1,3,2,5,7,1,7,402.7,3,1,41,6,14,94.8,7,1,0,0,62,5,24,34,5,3,0,39,68.2,4:48:20,0:24:01,19,1295,48,1
INGMAR-,81,12,22,10,2.9,2,0.8,18,1.2,4461.6,1712.4,2214.9,0,371.8,5194.2,432.8,1958.6,3199.7,1.4,4,1,2,0,8,8,3,7,473.8,1,2,40,2,20,298.8,6,0,5,0,59,7,20,24,4,3,0,34.8,65,4:40:02,0:23:20,83,4036.9,86,0
Kova1evy,80,12,22,8,2.7,2,0.8,20,1.1,4343.7,1946,1997.5,0,362,2517,209.7,377,2112.5,2.1,4,2,4,1,4,8,1,8,191.5,0,1,41,0,17,225.6,6,0,1,0,43,0,23,15,1,3,0,37.2,76,4:53:51,0:24:29,33,1406,29,1
Simonn523,80,12,20,12,2.9,1.8,0.8,27,0.7,5007.2,2838.4,1694.5,41.8,417.3,4531.4,377.6,802.1,3568.4,1.4,3,2,2,2,5,10,3,4,392.5,1,1,38,2,21,284,10,0,4,48.6,47,1,21,30,0,8,0,34.9,50.5,4:35:11,0:22:55,68,3312.5,66,1
idkasderfjhasdf,80,12,22,8,2.5,1.8,0.8,18,1.2,3918.5,1961.1,1770.5,0,326.5,3780,315,703.6,2868.9,1.4,5,3,3,2,3,20,6,9,263,2,1,40,0,18,186.9,7,0,3,0,44,0,13,21,3,5,0,35.3,40,4:07:30,0:20:37,49,2217.6,38,1
Momme,79,12,18,10,2.5,1.6,0.8,21,0.9,3449,1074.8,1923.5,0,287.4,3929.2,327.4,184,3579.7,1,4,1,3,3,3,13,4,4,491,0,1,39,3,9,140,10,1,3,58,60,5,28,18,4,0,0,34.4,45.2,4:32:43,0:22:43,37,2557.2,81,4
taolao777,77,12,20,5,2.1,1.7,0.8,24,0.8,4175.1,1327.7,1869.9,789.8,347.9,3492.3,291,72,3297.9,1.3,1,3,2,3,4,21,12,6,198.9,0,2,30,5,18,171.3,5,0,2,0,25,0,11,30,1,5,0,31.3,56.9,4:17:21,0:21:26,33,2072.3,61,1
HOLYLANDxTEMPLAR,77,12,19,7,2.2,1.6,1,24,0.8,2870.1,766.8,905,200,239.2,3189.6,265.8,650.8,2387.9,1.2,5,2,4,3,2,15,3,2,342.5,2,2,27,0,14,216.5,5,0,2,0,32,0,8,17,0,3,0,28.3,54.9,4:09:37,0:20:48,38,1738.4,43,2
Donquixote_Doffy,77,12,15,9,2,1.3,0.8,13,1.2,3597.2,1361.2,1708.6,448.5,299.8,3773.8,314.5,501,3155.1,1.1,5,2,4,5,0,17,4,5,325.7,3,0,34,0,16,78.8,8,0,0,0,36,0,16,18,2,6,0,33,59.3,4:09:15,0:20:46,52,2433.8,48,1
Berliininmunkki,76,12,21,6,2.7,2.1,0.6,16,1.3,4664,1635.5,2275.1,200,388.7,3420.2,285,524.2,2832.9,1.6,0,3,4,1,2,11,2,7,355.1,2,1,59,7,31,293.4,13,1,5,0,39,4,12,44,7,12,0,33.8,49.3,4:12:15,0:21:01,39,2332,48,3
Tommibob,76,12,16,4,1.8,1.5,0.8,23,0.7,4165.5,1707.9,2025.5,0,347.1,3367.7,280.6,202.5,3111.3,1.3,8,0,3,3,5,10,4,6,258.4,0,1,32,0,18,355.9,5,0,5,0,65,6,36,25,6,5,0,34.5,64.2,4:39:27,0:23:17,41,2227.7,67,3
marvvvvvvv-,75,12,16,9,2.5,1.6,0.8,19,0.8,3366.3,954,2315,0,280.5,3020.2,251.7,224.3,2731.8,1.2,5,0,3,4,2,15,4,2,299.1,1,2,28,1,14,97.3,4,0,1,0,74,5,37,23,3,2,0,38.4,39.4,4:37:30,0:23:07,42,1778.6,51,2
OConnell,74,11,20,5,2.3,1.8,0.9,17,1.2,2345.3,1038.2,730.3,193.2,213.2,4071.8,370.2,911.8,3011.4,0.8,2,2,1,6,1,13,3,4,678,1,1,51,8,24,134.8,15,3,8,166,49,12,13,26,13,7,0,29.4,47,3:44:01,0:20:21,57,2840.2,60,3
Kirin-Ichiban,74,12,14,7,1.9,1.3,0.8,21,0.7,4238.7,1257.7,2219.6,290.1,353.2,2808.3,234,334.1,2401.9,1.8,4,2,1,6,2,12,3,4,219.9,0,0,37,4,15,322.7,6,4,1,0,50,9,17,18,1,2,0,33.2,63.6,4:41:34,0:23:27,35,1678.3,82,5
NooaVee,74,12,12,13,2.3,1.1,0.8,14,0.9,3294.3,1781.7,1276.4,0,274.5,2435.1,202.9,113,2322.1,1.4,2,1,4,4,1,15,4,3,136.6,0,2,39,2,12,235.2,2,1,0,0,68,29,19,47,18,2,0,33.2,49,4:13:30,0:21:07,23,1130.7,24,1
Dapezi,73,12,17,14,2.6,1.4,0.7,20,0.8,3242.1,1652,1398.6,0,270.2,3308.8,275.7,960.7,2162.9,1.5,1,1,3,4,4,11,2,7,157.2,0,4,28,0,18,113.6,9,0,5,20,37,2,24,20,4,4,0,30.6,82.3,4:16:08,0:21:20,42,2087.8,46,0
Run_Karen,73,12,16,6,1.8,1.3,0.8,17,0.9,3117.7,1200.2,1722.1,57.4,259.8,3437.8,286.5,292,3027.3,1,5,2,3,2,5,11,4,7,316.1,0,1,31,3,16,138,6,0,1,0,52,4,29,17,2,2,0.1,26.4,63.4,3:56:23,0:19:41,47,2197.8,58,0
HotNSpicy-,72,11,15,5,1.8,1.4,0.7,16,0.9,2941.4,1818.2,741,144.6,267.4,3752.5,341.1,214.5,3493.4,0.8,1,0,2,5,4,13,5,2,178.6,1,0,30,1,10,185.3,7,0,0,0,50,7,31,24,0,3,0,26.3,63.6,3:50:00,0:20:54,53,2502.5,44,1
xJri,71,12,14,8,1.8,1.2,0.8,11,1.3,2938.4,1212.2,1482.9,0,244.9,3288.9,274.1,457.2,2805.7,1,3,3,2,3,4,14,6,6,517.4,2,2,39,2,21,296.9,8,0,4,0,51,3,14,25,2,0,0,27.9,68.3,3:45:34,0:18:47,40,2028.9,66,1
keyarno,70,12,11,10,1.8,0.9,0.8,18,0.6,3215,1313.1,117.6,1708.1,267.9,3234.2,269.5,252.8,2947.1,1.1,1,3,2,5,2,17,7,3,407.6,1,2,43,0,13,55,7,1,1,0,46,0,12,33,0,8,0,37,67.9,4:46:27,0:23:52,38,1961.7,51,2
A1exanderr9,66,12,16,3,1.6,1.3,0.7,16,1,2691.7,1374.9,1031.2,0,224.3,2914.8,242.9,413.9,2353.7,1.1,1,3,2,3,4,12,4,3,356.7,1,0,17,1,9,75.6,9,0,3,110,52,4,8,26,3,1,0,30.7,48.3,3:35:06,0:17:55,34,1674.8,31,1
sh1ngen,65,11,10,7,1.5,0.9,0.7,12,0.8,2447.9,1444.8,613.4,0,222.5,2110.5,191.9,0,2072.5,1.2,4,2,4,3,2,14,5,0,252,2,1,31,3,10,112.5,6,1,0,0,32,4,13,36,7,5,0,27.7,52.2,3:25:13,0:18:39,10,960.5,51,1
H4RR3-_-,65,12,15,12,2.5,1.4,0.6,12,1.3,2335.2,1176.1,914.8,0,194.6,2778.8,231.6,212.9,2552.7,0.9,4,6,1,3,1,14,3,5,451.2,2,2,36,2,16,63.1,4,1,0,0,45,6,17,30,0,3,0,34.4,62.3,3:57:44,0:19:48,27,1548.4,58,1
CRA_greggen,65,12,13,1,1.3,1.2,0.7,10,1.3,2825.7,1042.4,1242.7,324.7,235.5,2296,191.3,192.3,2081.4,1.4,2,3,3,2,3,11,4,3,399.6,1,0,24,2,14,129.9,4,0,3,86,35,1,19,20,1,6,0,29,65.3,4:02:05,0:20:10,35,1131,24,0
Kartoffel-_,64,12,11,13,2,0.9,0.8,16,0.7,2064.4,1144.4,520.7,328.9,172,3386.3,282.2,759.1,2544.5,0.8,5,3,3,3,3,13,2,3,318.1,2,2,27,3,13,170.4,4,2,0,0,42,1,2,18,7,1,0,36,52.4,3:58:11,0:19:50,58,2066.3,38,4
Mikzenn,64,12,17,2,1.6,1.4,0.6,19,0.9,2585.9,1931.2,487.2,0,215.5,2888.6,240.7,747.2,2078.3,1.2,1,6,0,3,2,13,3,5,119.1,0,0,27,2,9,115.5,11,3,1,52,44,16,7,25,2,2,0,20.3,60.2,2:49:52,0:14:09,33,1556.6,26,3
heavyyyyyyy,64,12,11,4,1.3,0.9,0.7,10,1.1,2844.9,723.8,1908.8,0,237.1,4129.4,344.1,1774.6,2348.3,1.2,5,4,3,1,4,11,4,2,168,2,0,35,4,8,155.8,7,1,0,0,49,3,13,24,4,1,0.5,30.1,48.9,3:48:31,0:19:02,61,2889.4,39,1
youngHEHE_,64,12,11,7,1.5,0.9,0.8,10,1.1,2451.8,1075.2,1112.5,0,204.3,3687,307.3,1332,2304.8,1.1,2,2,3,1,6,9,2,1,369,1,1,29,3,12,264.1,8,0,3,0,41,2,10,11,4,2,0,30.2,62.6,3:59:15,0:19:56,59,2464,49,1
its_NOT_Lupus,63,12,9,10,1.6,0.8,0.6,13,0.7,2916.7,998.6,1818.1,0,243.1,3022.3,251.9,180.6,2768.1,1.1,5,5,3,2,2,13,2,2,247.9,0,4,25,0,8,100,2,0,1,0,56,0,17,22,1,3,0,27.7,54.7,3:49:34,0:19:07,41,1702.3,35,2
Ketter-,63,8,13,5,2.3,1.6,0.9,14,0.9,1964.9,893.5,223.9,190.1,245.6,1963.1,245.4,242.2,1647.6,1.2,5,0,1,1,5,6,3,4,184.7,0,1,18,0,4,132.7,5,0,3,8,35,3,8,22,3,1,0,15.8,41.3,2:13:52,0:16:44,15,1033.1,26,0
NIPA-,63,12,13,11,2,1.1,0.7,7,1.9,2157.7,1226.2,760,0,179.8,3079.1,256.6,404,2629.5,0.8,6,3,4,2,2,16,4,5,140.9,2,1,26,0,13,141.6,6,0,1,0,45,7,15,19,0,5,0,26.1,74.4,3:55:35,0:19:37,26,1639.1,40,0
STRATOSSSSSSSSSS,63,12,10,16,2.2,0.8,0.8,9,1.1,2114.9,1065.1,819,0,176.2,3008.8,250.7,324.6,2574.9,0.8,1,6,2,3,1,16,3,2,230.9,0,1,31,0,20,230.8,5,0,0,0,56,8,20,22,12,4,0,31.7,78.5,4:18:19,0:21:31,38,1676.2,34,2
GoodVibezzzz,61,12,9,9,1.6,0.8,0.7,12,0.8,2327.8,661.6,1332.1,100,194,2951.5,246,410.2,2406,1,1,1,4,1,5,11,3,2,150.7,1,3,23,0,9,220,6,1,2,0,38,0,8,19,0,3,0,32,64.9,4:13:50,0:21:09,28,1721.5,38,2
liito-__-,60,8,14,3,2.4,2,0.6,11,1.3,2033.7,830.1,685.4,0,254.2,2288.6,286.1,238.7,2007.3,1,2,0,3,1,2,8,0,3,396.3,0,1,36,0,6,0,8,0,4,80.2,40,1,8,25,3,0,0,24.6,38,2:54:03,0:21:45,37,1228,26,1
ViddeZ,60,12,12,4,1.3,1,0.6,16,0.8,2453.4,814.4,1006.6,412.8,204.4,2480,206.7,435.1,1988.8,1.2,3,3,3,4,2,12,2,3,221.5,1,1,27,0,6,45.5,5,1,1,0,42,1,19,22,0,3,0.1,29.5,60.9,4:00:10,0:20:00,18,1260,37,1
KRAYQT,60,11,11,8,1.7,1,0.6,11,1,2123.8,1022.9,992.5,0,193.1,3198,290.7,894.7,2262.9,0.9,2,6,1,4,0,14,3,4,453.7,1,2,23,0,8,108.4,3,0,1,0,35,0,9,19,0,0,0,23.3,62,3:06:33,0:16:57,50,2068,31,1
hoejie,59,12,11,2,1.1,0.9,0.7,9,1.2,2285.9,764.2,1080.1,0,190.5,3345.3,278.8,487.6,2694.6,0.8,5,3,2,2,5,12,4,3,288.3,1,0,19,2,9,67.3,3,1,0,0,42,2,16,17,9,0,0.1,28,50.4,4:03:38,0:20:18,29,2005.3,47,2
YuNgBrAtJoLLe,59,12,10,5,1.3,0.8,0.7,12,0.8,2217.3,790.7,1180.4,41.8,184.8,2931.7,244.3,363.2,2430.3,0.9,5,3,2,2,4,11,1,1,232,0,1,20,1,9,162.7,5,0,0,0,41,0,4,12,1,3,0.5,26.8,44.3,3:42:55,0:18:34,42,1521.7,44,0
NYMZI,59,12,13,2,1.3,1.1,0.7,10,1.3,2017.8,895.5,1030.6,11.5,168.2,2645.8,220.5,163.3,2436.6,0.8,5,0,5,2,5,10,3,4,244.8,0,0,35,5,6,80.2,1,0,0,0,36,4,16,15,1,1,0,27.1,58.1,4:01:54,0:20:09,22,1415.8,37,1
F1CHO,58,12,9,4,1.1,0.8,0.7,10,0.9,2249.5,1164.4,777.6,0,187.5,3232.7,269.4,810.3,2401.1,0.9,2,1,4,3,4,11,4,2,181.5,1,0,37,3,23,207.5,8,1,3,0,47,3,7,19,1,2,0,27.7,65.5,3:32:30,0:17:42,40,1992.7,50,4
rensareN,58,12,11,5,1.3,0.9,0.7,9,1.2,1885.2,900,985.2,0,157.1,2566.7,213.9,26,2510.4,0.8,3,5,1,4,2,11,2,1,241.9,1,1,35,8,4,0,0,0,0,0,45,2,6,20,0,0,0,25.5,61.5,3:44:10,0:18:40,29,1346.7,46,0
Pitahaya-,57,12,10,4,1.2,0.8,0.6,7,1.4,2127.1,622.4,1372.2,0,177.3,3008.7,250.7,308.6,2609.3,0.8,7,3,3,4,2,14,4,4,105.4,0,1,38,2,8,132.6,6,0,1,0,42,5,19,23,5,1,0.1,20.4,76.5,3:36:03,0:18:00,37,1765.4,32,1
p4tr1c,56,12,7,7,1.2,0.6,0.6,6,1.2,2190.5,652.1,1307.2,61,182.5,3065.7,255.5,108.8,2772.6,0.8,2,1,6,4,1,15,3,3,83.2,0,0,25,1,14,170.3,8,0,2,0,32,1,8,21,2,1,0,30.6,36.9,3:53:25,0:19:27,26,1734.8,41,0
YuNgBrAtHaPPy,56,11,12,3,1.4,1.1,0.5,9,1.3,1913.3,876.7,926,0,173.9,2855.6,259.6,222.9,2554.4,0.7,1,3,2,4,1,14,3,3,246,3,0,23,1,10,39.1,4,1,1,89.5,41,0,6,15,6,0,0,25.7,41.8,3:15:46,0:17:47,31,1625.6,34,0
s1nic,56,12,7,1,0.7,0.6,0.4,12,0.6,2902.1,941.1,1772.2,118.8,241.8,3106,258.8,143.7,2918.8,1,4,1,5,0,6,9,3,2,346.8,1,1,12,0,3,0,4,0,1,70,32,0,18,27,6,7,0,22.5,36.8,4:00:52,0:20:04,40,1876,55,1
aivioo,56,12,8,4,1.1,0.7,0.7,6,1.3,1840.3,774,935.3,0,153.4,2754.6,229.5,119.4,2603,0.7,5,2,3,4,2,12,3,3,180.3,0,0,26,0,13,23,8,1,3,0,44,0,20,20,2,4,0,33.2,52.6,3:59:14,0:19:56,21,1624.6,67,0
papakeiL,55,11,7,6,1.3,0.7,0.5,8,0.9,2080.6,1008.5,853.2,0,189.1,2456.3,223.3,312.5,2093.4,1,6,2,4,2,2,13,3,1,43.8,1,0,30,2,12,111.3,24,2,4,43.6,39,3,20,26,0,4,0,33.5,46.7,3:49:54,0:20:54,27,1326.3,40,1
Sydeep,55,12,10,2,1,0.8,0.5,15,0.7,2205.4,826.6,577.1,541.4,183.8,3434.4,286.2,1134.9,2271.5,1,3,3,2,3,4,7,0,3,275.2,0,1,34,0,15,217.1,0,0,0,0,50,2,8,19,6,5,0,25.7,70.7,4:16:00,0:21:20,61,2229.5,47,0
SKUIJKE,55,12,7,8,1.3,0.6,0.7,9,0.8,1738,851.8,653.6,0,144.8,2751.4,229.3,226.5,2269.7,0.8,0,4,4,1,3,13,2,3,240.9,0,1,41,1,23,180.3,4,0,2,0,40,0,17,13,0,2,0,19.5,100.4,3:32:41,0:17:43,24,1331.4,35,1
r9bin,55,11,8,3,1.1,0.8,0.6,10,0.8,1838.5,463.3,867.8,0,167.1,2911.3,264.7,676.7,2109.9,0.9,3,3,2,1,4,10,4,1,144.8,1,1,28,2,13,71.4,2,0,1,0,41,0,15,16,1,1,0,24.3,61.1,3:21:44,0:18:20,36,1749.7,40,0
ClassicSoder,55,12,13,1,1.2,1.1,0.6,11,1.2,1671.1,796.2,179.3,352.2,139.3,3095.6,258,494.9,2533.6,0.7,5,0,5,2,5,11,3,2,357,1,1,25,0,11,55.7,6,2,1,0,57,1,18,27,7,3,0,28.6,52.2,3:35:39,0:17:58,34,1765.6,40,2
